R,Theta,Z,X_Ref,Y_Ref,x_Def,y_Def,u_x,u_y,u_z,F_11,F_12,F_13,F_21,F_22,F_23,F_31,F_32,F_33,F_Num_11,F_Num_12,F_Num_13,F_Num_21,F_Num_22,F_Num_23,F_Num_31,F_Num_32,F_Num_33,E_11,E_12,E_13,E_21,E_22,E_23,E_31,E_32,E_33,Eps_11,Eps_12,Eps_13,Eps_21,Eps_22,Eps_23,Eps_31,Eps_32,Eps_33,SigmaSmall_11,SigmaSmall_12,SigmaSmall_13,SigmaSmall_21,SigmaSmall_22,SigmaSmall_23,SigmaSmall_31,SigmaSmall_32,SigmaSmall_33,SigmaFinite_11,SigmaFinite_12,SigmaFinite_13,SigmaFinite_21,SigmaFinite_22,SigmaFinite_23,SigmaFinite_31,SigmaFinite_32,SigmaFinite_33,Tau_Small,Tau_Finite,Tau_Classical,Sigma_ZZ_Small,Sigma_ZZ_Finite,dTorque_Small,dTorque_Finite,F_Error_Frobenius
0.00125,5.67232,0.5,0.00102394,-0.000716971,-0.000391236,0.0011872,-0.00141518,0.00190417,0,-0.801144,-0.598472,-0.00593598,0.598472,-0.801144,-0.00195618,0,0,1,-0.801144,-0.598472,-0.00593598,0.598472,-0.801144,-0.00195618,0,0,1,0,0,0.00179243,0,0,0.00255985,0.00179243,0.00255985,1.95E-05,-1.80114,0,-0.00296799,0,-1.80114,-0.00097809,-0.00296799,-0.00097809,0,-6.93E+11,0,-4.57E+08,0,-6.93E+11,-1.50E+08,-4.57E+08,-1.50E+08,-4.16E+11,7.67E+06,1.79E+06,-4.57E+08,1.79E+06,2.84E+06,-1.50E+08,-4.57E+08,-1.50E+08,5.26E+06,4.81E+08,4.81E+08,4.81E+08,-4.16E+11,5.26E+06,0.327774,0.327796,1.01E-12
0.00125,5.84685,0.5,0.00113288,-0.000528273,-0.000591447,0.00110122,-0.00172433,0.0016295,0,-0.801144,-0.598472,-0.00550611,0.598472,-0.801144,-0.00295723,0,0,1,-0.801144,-0.598472,-0.00550611,0.598472,-0.801144,-0.00295723,0,0,1,0,0,0.00132068,0,0,0.00283221,0.00132068,0.00283221,1.95E-05,-1.80114,0,-0.00275306,0,-1.80114,-0.00147862,-0.00275306,-0.00147862,0,-6.93E+11,0,-4.24E+08,0,-6.93E+11,-2.27E+08,-4.24E+08,-2.27E+08,-4.16E+11,6.92E+06,2.51E+06,-4.24E+08,2.51E+06,3.60E+06,-2.27E+08,-4.24E+08,-2.27E+08,5.26E+06,4.81E+08,4.81E+08,4.81E+08,-4.16E+11,5.26E+06,0.327774,0.327796,1.00E-12
0.00125,6.02139,0.5,0.00120741,-0.000323524,-0.000773687,0.000981789,-0.00198109,0.00130531,0,-0.801144,-0.598472,-0.00490894,0.598472,-0.801144,-0.00386843,0,0,1,-0.801144,-0.598472,-0.00490894,0.598472,-0.801144,-0.00386843,0,0,1,0,0,0.00080881,0,0,0.00301852,0.00080881,0.00301852,1.95E-05,-1.80114,0,-0.00245447,0,-1.80114,-0.00193422,-0.00245447,-0.00193422,0,-6.93E+11,0,-3.78E+08,0,-6.93E+11,-2.98E+08,-3.78E+08,-2.98E+08,-4.16E+11,5.96E+06,2.92E+06,-3.78E+08,2.92E+06,4.56E+06,-2.98E+08,-3.78E+08,-2.98E+08,5.26E+06,4.81E+08,4.81E+08,4.81E+08,-4.16E+11,5.26E+06,0.327774,0.327796,1.01E-12
0.00125,6.19592,0.5,0.00124524,-0.000108945,-0.000932418,0.000832524,-0.00217766,0.000941468,0,-0.801144,-0.598472,-0.00416262,0.598472,-0.801144,-0.00466209,0,0,1,-0.801144,-0.598472,-0.00416262,0.598472,-0.801144,-0.00466209,0,0,1,0,0,0.000272362,0,0,0.00311311,0.000272362,0.00311311,1.95E-05,-1.80114,0,-0.00208131,0,-1.80114,-0.00233105,-0.00208131,-0.00233105,0,-6.93E+11,0,-3.20E+08,0,-6.93E+11,-3.59E+08,-3.20E+08,-3.59E+08,-4.16E+11,4.92E+06,2.99E+06,-3.20E+08,2.99E+06,5.60E+06,-3.59E+08,-3.20E+08,-3.59E+08,5.26E+06,4.81E+08,4.81E+08,4.81E+08,-4.16E+11,5.26E+06,0.327774,0.327796,1.00E-12
0.00375,0.0872665,0.5,0.00373573,0.000326834,-0.00318846,0.00197389,-0.00692419,0.00164706,0,-0.801144,-0.598472,-0.00986945,0.598472,-0.801144,-0.0159423,0,0,1,-0.801144,-0.598472,-0.00986945,0.598472,-0.801144,-0.0159423,0,0,1,0,0,-0.000817085,0,0,0.00933933,-0.000817085,0.00933933,0.000175781,-1.80114,0,-0.00493472,0,-1.80114,-0.00797114,-0.00493472,-0.00797114,0,-6.93E+11,0,-7.59E+08,0,-6.93E+11,-1.23E+09,-7.59E+08,-1.23E+09,-4.16E+11,3.53E+07,2.42E+07,-7.60E+08,2.42E+07,5.94E+07,-1.23E+09,-7.60E+08,-1.23E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,0.261799,0.5,0.00362222,0.000970571,-0.00348278,0.00139023,-0.007105,0.00041966,0,-0.801144,-0.598472,-0.00695116,0.598472,-0.801144,-0.0174139,0,0,1,-0.801144,-0.598472,-0.00695116,0.598472,-0.801144,-0.0174139,0,0,1,0,0,-0.00242643,0,0,0.00905555,-0.00242643,0.00905555,0.000175781,-1.80114,0,-0.00347558,0,-1.80114,-0.00870695,-0.00347558,-0.00870695,0,-6.93E+11,0,-5.35E+08,0,-6.93E+11,-1.34E+09,-5.35E+08,-1.34E+09,-4.16E+11,2.77E+07,1.86E+07,-5.35E+08,1.86E+07,6.69E+07,-1.34E+09,-5.35E+08,-1.34E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.04E-12
0.00375,0.436332,0.5,0.00339865,0.00158482,-0.00367128,0.000764333,-0.00706993,-0.000820486,0,-0.801144,-0.598472,-0.00382166,0.598472,-0.801144,-0.0183564,0,0,1,-0.801144,-0.598472,-0.00382166,0.598472,-0.801144,-0.0183564,0,0,1,0,0,-0.00396205,0,0,0.00849664,-0.00396205,0.00849664,0.000175781,-1.80114,0,-0.00191083,0,-1.80114,-0.0091782,-0.00191083,-0.0091782,0,-6.93E+11,0,-2.94E+08,0,-6.93E+11,-1.41E+09,-2.94E+08,-1.41E+09,-4.16E+11,2.25E+07,1.08E+07,-2.94E+08,1.08E+07,7.21E+07,-1.41E+09,-2.94E+08,-1.41E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.03E-12
0.00375,0.610865,0.5,0.00307182,0.00215091,-0.00374823,0.00011521,-0.00682005,-0.0020357,0,-0.801144,-0.598472,-0.000576048,0.598472,-0.801144,-0.0187411,0,0,1,-0.801144,-0.598472,-0.000576048,0.598472,-0.801144,-0.0187411,0,0,1,0,0,-0.00537728,0,0,0.00767955,-0.00537728,0.00767955,0.000175781,-1.80114,0,-0.000288024,0,-1.80114,-0.00937057,-0.000288024,-0.00937057,0,-6.93E+11,0,-4.43E+07,0,-6.93E+11,-1.44E+09,-4.43E+07,-1.44E+09,-4.16E+11,2.03E+07,1.66E+06,-4.43E+07,1.66E+06,7.43E+07,-1.44E+09,-4.43E+07,-1.44E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.07E-12
0.00375,0.785398,0.5,0.00265165,0.00265165,-0.00371129,-0.000537414,-0.00636294,-0.00318906,0,-0.801144,-0.598472,0.00268707,0.598472,-0.801144,-0.0185565,0,0,1,-0.801144,-0.598472,0.00268707,0.598472,-0.801144,-0.0185565,0,0,1,0,0,-0.00662913,0,0,0.00662913,-0.00662913,0.00662913,0.000175781,-1.80114,0,0.00134353,0,-1.80114,-0.00927823,0.00134353,-0.00927823,0,-6.93E+11,0,2.07E+08,0,-6.93E+11,-1.43E+09,2.07E+08,-1.43E+09,-4.16E+11,2.14E+07,-7.67E+06,2.07E+08,-7.67E+06,7.33E+07,-1.43E+09,2.07E+08,-1.43E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,0.959931,0.5,0.00215091,0.00307182,-0.00356159,-0.00117371,-0.0057125,-0.00424553,0,-0.801144,-0.598472,0.00586854,0.598472,-0.801144,-0.0178079,0,0,1,-0.801144,-0.598472,0.00586854,0.598472,-0.801144,-0.0178079,0,0,1,0,0,-0.00767955,0,0,0.00537728,-0.00767955,0.00537728,0.000175781,-1.80114,0,0.00293427,0,-1.80114,-0.00890397,0.00293427,-0.00890397,0,-6.93E+11,0,4.51E+08,0,-6.93E+11,-1.37E+09,4.51E+08,-1.37E+09,-4.16E+11,2.56E+07,-1.61E+07,4.52E+08,-1.61E+07,6.91E+07,-1.37E+09,4.52E+08,-1.37E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.02E-12
0.00375,1.13446,0.5,0.00158482,0.00339865,-0.00330367,-0.00177434,-0.00488849,-0.00517299,0,-0.801144,-0.598472,0.0088717,0.598472,-0.801144,-0.0165183,0,0,1,-0.801144,-0.598472,0.0088717,0.598472,-0.801144,-0.0165183,0,0,1,0,0,-0.00849664,0,0,0.00396205,-0.00849664,0.00396205,0.000175781,-1.80114,0,0.00443585,0,-1.80114,-0.00825917,0.00443585,-0.00825917,0,-6.93E+11,0,6.82E+08,0,-6.93E+11,-1.27E+09,6.82E+08,-1.27E+09,-4.16E+11,3.24E+07,-2.26E+07,6.83E+08,-2.26E+07,6.23E+07,-1.27E+09,6.83E+08,-1.27E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.03E-12
0.00375,1.309,0.5,0.000970571,0.00362222,-0.00294537,-0.00232106,-0.00391594,-0.00594328,0,-0.801144,-0.598472,0.0116053,0.598472,-0.801144,-0.0147268,0,0,1,-0.801144,-0.598472,0.0116053,0.598472,-0.801144,-0.0147268,0,0,1,0,0,-0.00905555,0,0,0.00242643,-0.00905555,0.00242643,0.000175781,-1.80114,0,0.00580265,0,-1.80114,-0.00736341,0.00580265,-0.00736341,0,-6.93E+11,0,8.93E+08,0,-6.93E+11,-1.13E+09,8.93E+08,-1.13E+09,-4.16E+11,4.10E+07,-2.63E+07,8.93E+08,-2.63E+07,5.37E+07,-1.13E+09,8.93E+08,-1.13E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,1.48353,0.5,0.000326834,0.00373573,-0.00249757,-0.00279726,-0.00282441,-0.00653299,0,-0.801144,-0.598472,0.0139863,0.598472,-0.801144,-0.0124879,0,0,1,-0.801144,-0.598472,0.0139863,0.598472,-0.801144,-0.0124879,0,0,1,0,0,-0.00933933,0,0,0.000817085,-0.00933933,0.000817085,0.000175781,-1.80114,0,0.00699314,0,-1.80114,-0.00624393,0.00699314,-0.00624393,0,-6.93E+11,0,1.08E+09,0,-6.93E+11,-9.61E+08,1.08E+09,-9.61E+08,-4.16E+11,5.04E+07,-2.69E+07,1.08E+09,-2.69E+07,4.43E+07,-9.61E+08,1.08E+09,-9.61E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.03E-12
0.00375,1.65806,0.5,-0.000326834,0.00373573,-0.00197389,-0.00318846,-0.00164706,-0.00692419,0,-0.801144,-0.598472,0.0159423,0.598472,-0.801144,-0.00986945,0,0,1,-0.801144,-0.598472,0.0159423,0.598472,-0.801144,-0.00986945,0,0,1,0,0,-0.00933933,0,0,-0.000817085,-0.00933933,-0.000817085,0.000175781,-1.80114,0,0.00797114,0,-1.80114,-0.00493472,0.00797114,-0.00493472,0,-6.93E+11,0,1.23E+09,0,-6.93E+11,-7.59E+08,1.23E+09,-7.59E+08,-4.16E+11,5.94E+07,-2.42E+07,1.23E+09,-2.42E+07,3.53E+07,-7.60E+08,1.23E+09,-7.60E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,1.8326,0.5,-0.000970571,0.00362222,-0.00139023,-0.00348278,-0.00041966,-0.007105,0,-0.801144,-0.598472,0.0174139,0.598472,-0.801144,-0.00695116,0,0,1,-0.801144,-0.598472,0.0174139,0.598472,-0.801144,-0.00695116,0,0,1,0,0,-0.00905555,0,0,-0.00242643,-0.00905555,-0.00242643,0.000175781,-1.80114,0,0.00870695,0,-1.80114,-0.00347558,0.00870695,-0.00347558,0,-6.93E+11,0,1.34E+09,0,-6.93E+11,-5.35E+08,1.34E+09,-5.35E+08,-4.16E+11,6.69E+07,-1.86E+07,1.34E+09,-1.86E+07,2.77E+07,-5.35E+08,1.34E+09,-5.35E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.06E-12
0.00375,2.00713,0.5,-0.00158482,0.00339865,-0.000764333,-0.00367128,0.000820486,-0.00706993,0,-0.801144,-0.598472,0.0183564,0.598472,-0.801144,-0.00382166,0,0,1,-0.801144,-0.598472,0.0183564,0.598472,-0.801144,-0.00382166,0,0,1,0,0,-0.00849664,0,0,-0.00396205,-0.00849664,-0.00396205,0.000175781,-1.80114,0,0.0091782,0,-1.80114,-0.00191083,0.0091782,-0.00191083,0,-6.93E+11,0,1.41E+09,0,-6.93E+11,-2.94E+08,1.41E+09,-2.94E+08,-4.16E+11,7.21E+07,-1.08E+07,1.41E+09,-1.08E+07,2.25E+07,-2.94E+08,1.41E+09,-2.94E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,2.18166,0.5,-0.00215091,0.00307182,-0.00011521,-0.00374823,0.0020357,-0.00682005,0,-0.801144,-0.598472,0.0187411,0.598472,-0.801144,-0.000576048,0,0,1,-0.801144,-0.598472,0.0187411,0.598472,-0.801144,-0.000576048,0,0,1,0,0,-0.00767955,0,0,-0.00537728,-0.00767955,-0.00537728,0.000175781,-1.80114,0,0.00937057,0,-1.80114,-0.000288024,0.00937057,-0.000288024,0,-6.93E+11,0,1.44E+09,0,-6.93E+11,-4.43E+07,1.44E+09,-4.43E+07,-4.16E+11,7.43E+07,-1.66E+06,1.44E+09,-1.66E+06,2.03E+07,-4.43E+07,1.44E+09,-4.43E+07,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.04E-12
0.00375,2.35619,0.5,-0.00265165,0.00265165,0.000537414,-0.00371129,0.00318906,-0.00636294,0,-0.801144,-0.598472,0.0185565,0.598472,-0.801144,0.00268707,0,0,1,-0.801144,-0.598472,0.0185565,0.598472,-0.801144,0.00268707,0,0,1,0,0,-0.00662913,0,0,-0.00662913,-0.00662913,-0.00662913,0.000175781,-1.80114,0,0.00927823,0,-1.80114,0.00134353,0.00927823,0.00134353,0,-6.93E+11,0,1.43E+09,0,-6.93E+11,2.07E+08,1.43E+09,2.07E+08,-4.16E+11,7.33E+07,7.67E+06,1.43E+09,7.67E+06,2.14E+07,2.07E+08,1.43E+09,2.07E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,2.53073,0.5,-0.00307182,0.00215091,0.00117371,-0.00356159,0.00424553,-0.0057125,0,-0.801144,-0.598472,0.0178079,0.598472,-0.801144,0.00586854,0,0,1,-0.801144,-0.598472,0.0178079,0.598472,-0.801144,0.00586854,0,0,1,0,0,-0.00537728,0,0,-0.00767955,-0.00537728,-0.00767955,0.000175781,-1.80114,0,0.00890397,0,-1.80114,0.00293427,0.00890397,0.00293427,0,-6.93E+11,0,1.37E+09,0,-6.93E+11,4.51E+08,1.37E+09,4.51E+08,-4.16E+11,6.91E+07,1.61E+07,1.37E+09,1.61E+07,2.56E+07,4.52E+08,1.37E+09,4.52E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,2.70526,0.5,-0.00339865,0.00158482,0.00177434,-0.00330367,0.00517299,-0.00488849,0,-0.801144,-0.598472,0.0165183,0.598472,-0.801144,0.0088717,0,0,1,-0.801144,-0.598472,0.0165183,0.598472,-0.801144,0.0088717,0,0,1,0,0,-0.00396205,0,0,-0.00849664,-0.00396205,-0.00849664,0.000175781,-1.80114,0,0.00825917,0,-1.80114,0.00443585,0.00825917,0.00443585,0,-6.93E+11,0,1.27E+09,0,-6.93E+11,6.82E+08,1.27E+09,6.82E+08,-4.16E+11,6.23E+07,2.26E+07,1.27E+09,2.26E+07,3.24E+07,6.83E+08,1.27E+09,6.83E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,2.87979,0.5,-0.00362222,0.000970571,0.00232106,-0.00294537,0.00594328,-0.00391594,0,-0.801144,-0.598472,0.0147268,0.598472,-0.801144,0.0116053,0,0,1,-0.801144,-0.598472,0.0147268,0.598472,-0.801144,0.0116053,0,0,1,0,0,-0.00242643,0,0,-0.00905555,-0.00242643,-0.00905555,0.000175781,-1.80114,0,0.00736341,0,-1.80114,0.00580265,0.00736341,0.00580265,0,-6.93E+11,0,1.13E+09,0,-6.93E+11,8.93E+08,1.13E+09,8.93E+08,-4.16E+11,5.37E+07,2.63E+07,1.13E+09,2.63E+07,4.10E+07,8.93E+08,1.13E+09,8.93E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.06E-12
0.00375,3.05433,0.5,-0.00373573,0.000326834,0.00279726,-0.00249757,0.00653299,-0.00282441,0,-0.801144,-0.598472,0.0124879,0.598472,-0.801144,0.0139863,0,0,1,-0.801144,-0.598472,0.0124879,0.598472,-0.801144,0.0139863,0,0,1,0,0,-0.000817085,0,0,-0.00933933,-0.000817085,-0.00933933,0.000175781,-1.80114,0,0.00624393,0,-1.80114,0.00699314,0.00624393,0.00699314,0,-6.93E+11,0,9.61E+08,0,-6.93E+11,1.08E+09,9.61E+08,1.08E+09,-4.16E+11,4.43E+07,2.69E+07,9.61E+08,2.69E+07,5.04E+07,1.08E+09,9.61E+08,1.08E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.02E-12
0.00375,3.22886,0.5,-0.00373573,-0.000326834,0.00318846,-0.00197389,0.00692419,-0.00164706,0,-0.801144,-0.598472,0.00986945,0.598472,-0.801144,0.0159423,0,0,1,-0.801144,-0.598472,0.00986945,0.598472,-0.801144,0.0159423,0,0,1,0,0,0.000817085,0,0,-0.00933933,0.000817085,-0.00933933,0.000175781,-1.80114,0,0.00493472,0,-1.80114,0.00797114,0.00493472,0.00797114,0,-6.93E+11,0,7.59E+08,0,-6.93E+11,1.23E+09,7.59E+08,1.23E+09,-4.16E+11,3.53E+07,2.42E+07,7.60E+08,2.42E+07,5.94E+07,1.23E+09,7.60E+08,1.23E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,3.40339,0.5,-0.00362222,-0.000970571,0.00348278,-0.00139023,0.007105,-0.00041966,0,-0.801144,-0.598472,0.00695116,0.598472,-0.801144,0.0174139,0,0,1,-0.801144,-0.598472,0.00695116,0.598472,-0.801144,0.0174139,0,0,1,0,0,0.00242643,0,0,-0.00905555,0.00242643,-0.00905555,0.000175781,-1.80114,0,0.00347558,0,-1.80114,0.00870695,0.00347558,0.00870695,0,-6.93E+11,0,5.35E+08,0,-6.93E+11,1.34E+09,5.35E+08,1.34E+09,-4.16E+11,2.77E+07,1.86E+07,5.35E+08,1.86E+07,6.69E+07,1.34E+09,5.35E+08,1.34E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,3.57792,0.5,-0.00339865,-0.00158482,0.00367128,-0.000764333,0.00706993,0.000820486,0,-0.801144,-0.598472,0.00382166,0.598472,-0.801144,0.0183564,0,0,1,-0.801144,-0.598472,0.00382166,0.598472,-0.801144,0.0183564,0,0,1,0,0,0.00396205,0,0,-0.00849664,0.00396205,-0.00849664,0.000175781,-1.80114,0,0.00191083,0,-1.80114,0.0091782,0.00191083,0.0091782,0,-6.93E+11,0,2.94E+08,0,-6.93E+11,1.41E+09,2.94E+08,1.41E+09,-4.16E+11,2.25E+07,1.08E+07,2.94E+08,1.08E+07,7.21E+07,1.41E+09,2.94E+08,1.41E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.10E-12
0.00375,3.75246,0.5,-0.00307182,-0.00215091,0.00374823,-0.00011521,0.00682005,0.0020357,0,-0.801144,-0.598472,0.000576048,0.598472,-0.801144,0.0187411,0,0,1,-0.801144,-0.598472,0.000576048,0.598472,-0.801144,0.0187411,0,0,1,0,0,0.00537728,0,0,-0.00767955,0.00537728,-0.00767955,0.000175781,-1.80114,0,0.000288024,0,-1.80114,0.00937057,0.000288024,0.00937057,0,-6.93E+11,0,4.43E+07,0,-6.93E+11,1.44E+09,4.43E+07,1.44E+09,-4.16E+11,2.03E+07,1.66E+06,4.43E+07,1.66E+06,7.43E+07,1.44E+09,4.43E+07,1.44E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.04E-12
0.00375,3.92699,0.5,-0.00265165,-0.00265165,0.00371129,0.000537414,0.00636294,0.00318906,0,-0.801144,-0.598472,-0.00268707,0.598472,-0.801144,0.0185565,0,0,1,-0.801144,-0.598472,-0.00268707,0.598472,-0.801144,0.0185565,0,0,1,0,0,0.00662913,0,0,-0.00662913,0.00662913,-0.00662913,0.000175781,-1.80114,0,-0.00134353,0,-1.80114,0.00927823,-0.00134353,0.00927823,0,-6.93E+11,0,-2.07E+08,0,-6.93E+11,1.43E+09,-2.07E+08,1.43E+09,-4.16E+11,2.14E+07,-7.67E+06,-2.07E+08,-7.67E+06,7.33E+07,1.43E+09,-2.07E+08,1.43E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.04E-12
0.00375,4.10152,0.5,-0.00215091,-0.00307182,0.00356159,0.00117371,0.0057125,0.00424553,0,-0.801144,-0.598472,-0.00586854,0.598472,-0.801144,0.0178079,0,0,1,-0.801144,-0.598472,-0.00586854,0.598472,-0.801144,0.0178079,0,0,1,0,0,0.00767955,0,0,-0.00537728,0.00767955,-0.00537728,0.000175781,-1.80114,0,-0.00293427,0,-1.80114,0.00890397,-0.00293427,0.00890397,0,-6.93E+11,0,-4.51E+08,0,-6.93E+11,1.37E+09,-4.51E+08,1.37E+09,-4.16E+11,2.56E+07,-1.61E+07,-4.52E+08,-1.61E+07,6.91E+07,1.37E+09,-4.52E+08,1.37E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.05E-12
0.00375,4.27606,0.5,-0.00158482,-0.00339865,0.00330367,0.00177434,0.00488849,0.00517299,0,-0.801144,-0.598472,-0.0088717,0.598472,-0.801144,0.0165183,0,0,1,-0.801144,-0.598472,-0.0088717,0.598472,-0.801144,0.0165183,0,0,1,0,0,0.00849664,0,0,-0.00396205,0.00849664,-0.00396205,0.000175781,-1.80114,0,-0.00443585,0,-1.80114,0.00825917,-0.00443585,0.00825917,0,-6.93E+11,0,-6.82E+08,0,-6.93E+11,1.27E+09,-6.82E+08,1.27E+09,-4.16E+11,3.24E+07,-2.26E+07,-6.83E+08,-2.26E+07,6.23E+07,1.27E+09,-6.83E+08,1.27E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.04E-12
0.00375,4.45059,0.5,-0.000970571,-0.00362222,0.00294537,0.00232106,0.00391594,0.00594328,0,-0.801144,-0.598472,-0.0116053,0.598472,-0.801144,0.0147268,0,0,1,-0.801144,-0.598472,-0.0116053,0.598472,-0.801144,0.0147268,0,0,1,0,0,0.00905555,0,0,-0.00242643,0.00905555,-0.00242643,0.000175781,-1.80114,0,-0.00580265,0,-1.80114,0.00736341,-0.00580265,0.00736341,0,-6.93E+11,0,-8.93E+08,0,-6.93E+11,1.13E+09,-8.93E+08,1.13E+09,-4.16E+11,4.10E+07,-2.63E+07,-8.93E+08,-2.63E+07,5.37E+07,1.13E+09,-8.93E+08,1.13E+09,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.07E-12
0.00375,4.62512,0.5,-0.000326834,-0.00373573,0.00249757,0.00279726,0.00282441,0.00653299,0,-0.801144,-0.598472,-0.0139863,0.598472,-0.801144,0.0124879,0,0,1,-0.801144,-0.598472,-0.0139863,0.598472,-0.801144,0.0124879,0,0,1,0,0,0.00933933,0,0,-0.000817085,0.00933933,-0.000817085,0.000175781,-1.80114,0,-0.00699314,0,-1.80114,0.00624393,-0.00699314,0.00624393,0,-6.93E+11,0,-1.08E+09,0,-6.93E+11,9.61E+08,-1.08E+09,9.61E+08,-4.16E+11,5.04E+07,-2.69E+07,-1.08E+09,-2.69E+07,4.43E+07,9.61E+08,-1.08E+09,9.61E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.06E-12
0.00375,4.79966,0.5,0.000326834,-0.00373573,0.00197389,0.00318846,0.00164706,0.00692419,0,-0.801144,-0.598472,-0.0159423,0.598472,-0.801144,0.00986945,0,0,1,-0.801144,-0.598472,-0.0159423,0.598472,-0.801144,0.00986945,0,0,1,0,0,0.00933933,0,0,0.000817085,0.00933933,0.000817085,0.000175781,-1.80114,0,-0.00797114,0,-1.80114,0.00493472,-0.00797114,0.00493472,0,-6.93E+11,0,-1.23E+09,0,-6.93E+11,7.59E+08,-1.23E+09,7.59E+08,-4.16E+11,5.94E+07,-2.42E+07,-1.23E+09,-2.42E+07,3.53E+07,7.60E+08,-1.23E+09,7.60E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.01E-12
0.00375,4.97419,0.5,0.000970571,-0.00362222,0.00139023,0.00348278,0.00041966,0.007105,0,-0.801144,-0.598472,-0.0174139,0.598472,-0.801144,0.00695116,0,0,1,-0.801144,-0.598472,-0.0174139,0.598472,-0.801144,0.00695116,0,0,1,0,0,0.00905555,0,0,0.00242643,0.00905555,0.00242643,0.000175781,-1.80114,0,-0.00870695,0,-1.80114,0.00347558,-0.00870695,0.00347558,0,-6.93E+11,0,-1.34E+09,0,-6.93E+11,5.35E+08,-1.34E+09,5.35E+08,-4.16E+11,6.69E+07,-1.86E+07,-1.34E+09,-1.86E+07,2.77E+07,5.35E+08,-1.34E+09,5.35E+08,4.73E+07,1.44E+09,1.44E+09,1.44E+09,-4.16E+11,4.73E+07,8.84989,8.85533,1.02E-12
